ID,category,page,word,variant,cohort,gender,location,location_code,uid,audio,Maincategory,Subcategory,Pagetitle,Pagenumber
787,3,48,Kater,Bure,alt,M,Jaun FR,FR04,MRDQ,048_Kater_Bure_alt_M_Jaun_FR04_MRDQ,Wortschatz,Tier,Kater,48
788,23,362,Vergleichstext,Lesesprache,jung,W,Weggis LU,LU05,EPQP,362_Vergleichstext_Lesesprache_jung_W_Weggis_LU05_EPQP,Gesamtbild der Dialekte,Vergleichstext,Vergleichstext,362
789,13,266,"tragen, getragen","traage, trììt",alt,M,Schwarzenburg BE,BE21,QZDY,"266_tragen,_getragen_traage,_trììt_alt_M_Schwarzenburg_BE21_QZDY",Grammatik,Verb,"tragen, getragen",266
790,3,56,Heuschrecke,Mattegumper,alt,M,Laufen BL,BL03,HBBQ,056_Heuschrecke_Mattegumper_alt_M_Laufen_BL03_HBBQ,Wortschatz,Tier,Heuschrecke,56
791,23,362,Vergleichstext,Lesesprache,jung,W,Langnau BE,BE15,LEGF,362_Vergleichstext_Lesesprache_jung_W_Langnau_BE15_LEGF,Gesamtbild der Dialekte,Vergleichstext,Vergleichstext,362
792,13,264,sein (Plural),sönd sönd sönd,alt,M,Appenzell AI,AI01,VJUZ,264_sein_(Plural)_sönd_sönd_sönd_alt_M_Appenzell_AI01_VJUZ,Grammatik,Verb,sein (Plural),264
793,4,64,Giesskanne,Wasserchanne,alt,M,Bosco Gurin TI,TI01,YDSB,064_Giesskanne_Wasserchanne_alt_M_Bosco_Gurin_TI01_YDSB,Wortschatz,Haus und Garten,Giesskanne,64
794,16,298,ich,ig bi(n) ig pi(n),alt,W,Niederbipp BE,BE19,FVTU,298_ich_ig_bi(n)_ig_pi(n)_alt_W_Niederbipp_BE19_FVTU,Grammatik,Pronomen,ich,298
795,5,100,Bonbon,Zückerli Züggerli,alt,W,Schiers GR,GR06,ORWP,100_Bonbon_Zückerli_Züggerli_alt_W_Schiers_GR06_ORWP,Wortschatz,Essen und Trinken,Bonbon,100
796,9,170,Eis (Vokal),i,jung,M,Linthal-Auen GL,GL01,ZAHZ,170_Eis_(Vokal)_i_jung_M_Linthal-Auen_GL01_ZAHZ,Lautung,Vokale,Eis (Vokal),170
797,18,332,Lass ihn gehen,la ne gaa±,jung,W,Frauenfeld TG,TG04,ZUYN,332_Lass_ihn_gehen_la_ne_gaa-_jung_W_Frauenfeld_TG04_ZUYN,Grammatik,Satzbau,Lass ihn gehen,332
798,4,66,Pfütze,Gumpe,alt,M,Schmitten GR,GR07,WNIY,066_Pfütze_Gumpe_alt_M_Schmitten_GR07_WNIY,Wortschatz,Haus und Garten,Pfütze,66
799,11,248,Militär,MIlitär,alt,M,Saas-Grund VS,VS05,AMHY,248_Militär_MIlitär_alt_M_Saas-Grund_VS05_AMHY,Lautung,Prosodie,Militär,248
800,2,42,herauf,obsi obschi,jung,M,Reckingen VS,VS04,KDRC,042_herauf_obsi_obschi_jung_M_Reckingen_VS04_KDRC,Wortschatz,Häufige Wörter,herauf,42
801,5,82,Überrest eines Apfels,Güürbsi,jung,M,Zofingen AG,AG11,GKBE,082_Überrest_eines_Apfels_Güürbsi_jung_M_Zofingen_AG11_GKBE,Wortschatz,Essen und Trinken,Überrest eines Apfels,82
802,16,302,meine Cousine,miini,jung,W,Stans + Oberdorf NW,NW01,LAOE,302_meine_Cousine_miini_jung_W_Stans___Oberdorf_NW01_LAOE,Grammatik,Pronomen,meine Cousine,302
803,9,190,Frauen,äu,alt,W,Bülach ZH,ZH02,BNAJ,190_Frauen_äu_alt_W_Bülach_ZH02_BNAJ,Lautung,Vokale,Frauen,190
804,10,234,Hund,nn,alt,M,Plaffeien FR,FR06,PDLD,234_Hund_nn_alt_M_Plaffeien_FR06_PDLD,Lautung,Konsonanten,Hund,234
805,5,94,Käsekruste,Aabrennts±,jung,W,Jaun FR,FR04,WIAS,094_Käsekruste_Aabrennts-_jung_W_Jaun_FR04_WIAS,Wortschatz,Essen und Trinken,Käsekruste,94
806,10,236,Fenster,ei,alt,W,Brig + Ried VS,VS03,ZVDJ,236_Fenster_ei_alt_W_Brig___Ried_VS03_ZVDJ,Lautung,Konsonanten,Fenster,236
807,5,102,Schokolade,die Schoggi,jung,W,Winterthur ZH,ZH06,VJVC,102_Schokolade_die_Schoggi_jung_W_Winterthur_ZH06_VJVC,Wortschatz,Essen und Trinken,Schokolade,102
808,20,344,Grussformeln (abends),Grüezi,jung,W,Glarus GL,GL02,KXNF,344_Grussformeln_(abends)_Grüezi_jung_W_Glarus_GL02_KXNF,Sprache im Alltag,Grussformeln,Grussformeln (abends),344
809,23,362,Vergleichstext,Lesesprache,alt,W,Schaffhausen SH,SH01,VETL,362_Vergleichstext_Lesesprache_alt_W_Schaffhausen_SH01_VETL,Gesamtbild der Dialekte,Vergleichstext,Vergleichstext,362
810,7,132,kneifen,chnüüble,jung,M,Zug ZG,ZG02,ZFOJ,132_kneifen_chnüüble_jung_M_Zug_ZG02_ZFOJ,Wortschatz,Gesellschaft,kneifen,132
811,13,262,haben (Plural),hend hend hend,alt,W,Fischingen TG,TG03,FPFX,262_haben_(Plural)_hend_hend_hend_alt_W_Fischingen_TG03_FPFX,Grammatik,Verb,haben (Plural),262
812,13,266,"tragen, getragen","traage, getraage",alt,M,Davos-Frauenkirch GR,GR03,MGNO,"266_tragen,_getragen_traage,_getraage_alt_M_Davos-Frauenkirch_GR03_MGNO",Grammatik,Verb,"tragen, getragen",266
813,9,172,Brot,ùe,alt,M,Jaun FR,FR04,MRDQ,172_Brot_ùe_alt_M_Jaun_FR04_MRDQ,Lautung,Vokale,Brot,172
814,4,62,begiessen,bschitte,alt,M,Altdorf UR,UR01,KEDM,062_begiessen_bschitte_alt_M_Altdorf_UR01_KEDM,Wortschatz,Haus und Garten,begiessen,62
815,23,362,Vergleichstext,Lesesprache,alt,W,Spiez Faulensee BE,BE08,JXIV,362_Vergleichstext_Lesesprache_alt_W_Spiez_Faulensee_BE08_JXIV,Gesamtbild der Dialekte,Vergleichstext,Vergleichstext,362
816,4,78,Sofa,Diwaan,alt,W,Bosco Gurin TI,TI01,YDSB,078_Sofa_Diwaan_alt_W_Bosco_Gurin_TI01_YDSB,Wortschatz,Haus und Garten,Sofa,78
817,4,62,begiessen,tränke,jung,M,Amriswil TG,TG01,TPQP,062_begiessen_tränke_jung_M_Amriswil_TG01_TPQP,Wortschatz,Haus und Garten,begiessen,62
818,9,200,tief,aü äü,alt,M,Muotathal SZ,SZ03,AOLG,200_tief_aü_äü_alt_M_Muotathal_SZ03_AOLG,Lautung,Vokale,tief,200
819,6,118,urinieren,seiche,alt,M,Unterschächen UR,UR03,UDXP,118_urinieren_seiche_alt_M_Unterschächen_UR03_UDXP,Wortschatz,Mensch,urinieren,118
820,7,124,Glasmurmeln,Glaschugle,alt,W,Schmitten GR,GR07,YLOG,124_Glasmurmeln_Glaschugle_alt_W_Schmitten_GR07_YLOG,Wortschatz,Gesellschaft,Glasmurmeln,124
821,5,94,Käsekruste,Aaghockets,jung,M,Muotathal SZ,SZ03,FJJI,094_Käsekruste_Aaghockets_jung_M_Muotathal_SZ03_FJJI,Wortschatz,Essen und Trinken,Käsekruste,94
822,9,198,Füsse,iä,jung,W,Unterschächen UR,UR03,FIBD,198_Füsse_iä_jung_W_Unterschächen_UR03_FIBD,Lautung,Vokale,Füsse,198
823,23,362,Vergleichstext,Lesesprache,jung,W,Münchenbuchsee BE,BE18,CCWJ,362_Vergleichstext_Lesesprache_jung_W_Münchenbuchsee_BE18_CCWJ,Gesamtbild der Dialekte,Vergleichstext,Vergleichstext,362
824,5,98,Butter,Aache,alt,W,Bosco Gurin TI,TI01,GJCI,098_Butter_Aache_alt_W_Bosco_Gurin_TI01_GJCI,Wortschatz,Essen und Trinken,Butter,98
825,2,30,nichts,nütz,alt,W,Appenzell AI,AI01,XVBP,030_nichts_nütz_alt_W_Appenzell_AI01_XVBP,Wortschatz,Häufige Wörter,nichts,30
826,9,162,Abend (Vokal),àà–òò,jung,M,Oberriet SG,SG07,EWCC,162_Abend_(Vokal)_àà–òò_jung_M_Oberriet_SG07_EWCC,Lautung,Vokale,Abend (Vokal),162
827,14,284,Hündchen,Hündi,alt,W,Adelboden BE,BE02,MBKO,284_Hündchen_Hündi_alt_W_Adelboden_BE02_MBKO,Grammatik,Substantiv,Hündchen,284
828,10,224,folgen,folge,jung,W,Frauenfeld TG,TG04,ZUYN,224_folgen_folge_jung_W_Frauenfeld_TG04_ZUYN,Lautung,Konsonanten,folgen,224
828,10,224,folgen,folge,jung,W,Frauenfeld TG,TG04,ZUYN,224_folgen_folge_jung_W_Frauenfeld_TG04_ZUYN,Lautung,Konsonanten,folgen,224
829,6,120,Baby,Chind(li),alt,W,Ebnat-Kappel SG,SG02,LTSZ,120_Baby_Chind(li)_alt_W_Ebnat-Kappel_SG02_LTSZ,Wortschatz,Mensch,Baby,120
830,3,52,Eidechse,Eidochs,alt,M,Frutigen BE,BE09,AQZL,052_Eidechse_Eidochs_alt_M_Frutigen_BE09_AQZL,Wortschatz,Tier,Eidechse,52
831,23,362,Vergleichstext,Lesesprache,jung,W,Blatten VS,VS01,GOLW,362_Vergleichstext_Lesesprache_jung_W_Blatten_VS01_GOLW,Gesamtbild der Dialekte,Vergleichstext,Vergleichstext,362
832,5,96,Brotanschnitt,Gupf±,alt,M,St. Gallen SG,SG10,QVWW,096_Brotanschnitt_Gupf-_alt_M_St._Gallen_SG10_QVWW,Wortschatz,Essen und Trinken,Brotanschnitt,96
833,17,312,Tee,der,jung,W,Fischingen TG,TG03,NMCH,312_Tee_der_jung_W_Fischingen_TG03_NMCH,Grammatik,Genus,Tee,312
834,0,252,Sprechgeschwindigkeit,langsam,alt,M,Brugg AG,AG03,MWVG,252_Sprechgeschwindigkeit_langsam_alt_M_Brugg_AG03_MWVG,,,Sprechgeschwindigkeit,252
835,10,242,Patrick,Phatrick,alt,M,Gelterkinden BL,BL02,XPCV,242_Patrick_Phatrick_alt_M_Gelterkinden_BL02_XPCV,Lautung,Konsonanten,Patrick,242
836,9,198,Füsse,ee,alt,W,Meiringen BE,BE17,XVXT,198_Füsse_ee_alt_W_Meiringen_BE17_XVXT,Lautung,Vokale,Füsse,198
837,10,230,Darm,rm,alt,W,Spreitenbach AG,AG09,TNUQ,230_Darm_rm_alt_W_Spreitenbach_AG09_TNUQ,Lautung,Konsonanten,Darm,230
838,16,300,dich-dir,dich,jung,W,Fischingen TG,TG03,NMCH,300_dich-dir_dich_jung_W_Fischingen_TG03_NMCH,Grammatik,Pronomen,dich-dir,300
839,2,42,herauf,uehi,alt,M,Frutigen BE,BE09,AQZL,042_herauf_uehi_alt_M_Frutigen_BE09_AQZL,Wortschatz,Häufige Wörter,herauf,42
840,6,112,Dutt,Güpfi±,alt,W,Merenschwand AG,AG07,JSHF,112_Dutt_Güpfi-_alt_W_Merenschwand_AG07_JSHF,Wortschatz,Mensch,Dutt,112
841,6,112,Dutt,Bolle,alt,W,Appenzell AI,AI01,VJUZ,112_Dutt_Bolle_alt_W_Appenzell_AI01_VJUZ,Wortschatz,Mensch,Dutt,112
842,23,362,Vergleichstext,Lesesprache,jung,W,Maur ZH,ZH04,CXMM,362_Vergleichstext_Lesesprache_jung_W_Maur_ZH04_CXMM,Gesamtbild der Dialekte,Vergleichstext,Vergleichstext,362
843,4,64,Giesskanne,Sprützchanne,jung,M,Lauterbrunnen BE,BE16,XQYH,064_Giesskanne_Sprützchanne_jung_M_Lauterbrunnen_BE16_XQYH,Wortschatz,Haus und Garten,Giesskanne,64
844,23,362,Vergleichstext,Lesesprache,jung,W,Frauenfeld TG,TG04,ZUYN,362_Vergleichstext_Lesesprache_jung_W_Frauenfeld_TG04_ZUYN,Gesamtbild der Dialekte,Vergleichstext,Vergleichstext,362
845,23,362,Vergleichstext,Lesesprache,alt,W,Saas-Grund VS,VS05,QDBA,362_Vergleichstext_Lesesprache_alt_W_Saas-Grund_VS05_QDBA,Gesamtbild der Dialekte,Vergleichstext,Vergleichstext,362
846,23,362,Vergleichstext,Lesesprache,jung,W,Lauterbrunnen BE,BE16,OWIM,362_Vergleichstext_Lesesprache_jung_W_Lauterbrunnen_BE16_OWIM,Gesamtbild der Dialekte,Vergleichstext,Vergleichstext,362
847,23,362,Vergleichstext,Lesesprache,jung,W,Rheinwald Hinterrhein GR,GR10,VBCR,362_Vergleichstext_Lesesprache_jung_W_Rheinwald_Hinterrhein_GR10_VBCR,Gesamtbild der Dialekte,Vergleichstext,Vergleichstext,362
848,20,340,Grussformeln (mittags),Güete Morge(d),alt,M,Salgesch VS,VS06,CLEJ,340_Grussformeln_(mittags)_Güete_Morge(d)_alt_M_Salgesch_VS06_CLEJ,Sprache im Alltag,Grussformeln,Grussformeln (mittags),340
849,23,362,Vergleichstext,Lesesprache,jung,W,Schaffhausen SH,SH01,LDAP,362_Vergleichstext_Lesesprache_jung_W_Schaffhausen_SH01_LDAP,Gesamtbild der Dialekte,Vergleichstext,Vergleichstext,362
850,10,216,Eis (Konsonant),s,alt,W,Spreitenbach AG,AG09,TNUQ,216_Eis_(Konsonant)_s_alt_W_Spreitenbach_AG09_TNUQ,Lautung,Konsonanten,Eis (Konsonant),216
851,15,294,spät,spaat spaat,jung,W,Ebnat-Kappel SG,SG02,GPAK,294_spät_spaat_spaat_jung_W_Ebnat-Kappel_SG02_GPAK,Grammatik,Adjektiv,spät,294
852,7,124,Glasmurmeln,Marmle,jung,M,Zweisimmen BE,BE25,YFTY,124_Glasmurmeln_Marmle_jung_M_Zweisimmen_BE25_YFTY,Wortschatz,Gesellschaft,Glasmurmeln,124
853,9,186,Geiss,äi,alt,W,Churwalden GR,GR02,IKIA,186_Geiss_äi_alt_W_Churwalden_GR02_IKIA,Lautung,Vokale,Geiss,186
854,9,192,heuen,aiw äiw,alt,W,Unterschächen UR,UR03,ZPGU,192_heuen_aiw_äiw_alt_W_Unterschächen_UR03_ZPGU,Lautung,Vokale,heuen,192
855,9,196,Bruder,ue,alt,W,Konolfingen BE,BE13,CMSY,196_Bruder_ue_alt_W_Konolfingen_BE13_CMSY,Lautung,Vokale,Bruder,196
856,4,60,Löwenzahn,Chrottepösche Chrotteblueme,alt,M,Maur ZH,ZH04,CJRU,060_Löwenzahn_Chrottepösche_Chrotteblueme_alt_M_Maur_ZH04_CJRU,Wortschatz,Haus und Garten,Löwenzahn,60
857,4,78,Sofa,Couch,jung,W,Grabs SG,SG05,NWFD,078_Sofa_Couch_jung_W_Grabs_SG05_NWFD,Wortschatz,Haus und Garten,Sofa,78
858,7,142,Kondukteur,Kontrolleur,alt,W,Chur + Masans GR,GR01,WJHB,142_Kondukteur_Kontrolleur_alt_W_Chur___Masans_GR01_WJHB,Wortschatz,Gesellschaft,Kondukteur,142
859,13,270,bekommen,i(ch) berchume,alt,M,Ernen VS,VS02,OPGH,270_bekommen_i(ch)_berchume_alt_M_Ernen_VS02_OPGH,Grammatik,Verb,bekommen,270
860,4,78,Sofa,Ggu(u)tschi,jung,W,Churwalden GR,GR02,LAKO,078_Sofa_Ggu(u)tschi_jung_W_Churwalden_GR02_LAKO,Wortschatz,Haus und Garten,Sofa,78
861,17,306,"drei Männer, Frauen, Kinder",drii drii drüü,alt,W,Adelboden BE,BE02,MBKO,"306_drei_Männer,_Frauen,_Kinder_drii_drii_drüü_alt_W_Adelboden_BE02_MBKO",Grammatik,Genus,"drei Männer, Frauen, Kinder",306
862,9,172,Brot,ùe,jung,M,Jaun FR,FR04,DGSC,172_Brot_ùe_jung_M_Jaun_FR04_DGSC,Lautung,Vokale,Brot,172
863,23,362,Vergleichstext,Lesesprache,jung,W,Oberägeri ZG,ZG01,TVET,362_Vergleichstext_Lesesprache_jung_W_Oberägeri_ZG01_TVET,Gesamtbild der Dialekte,Vergleichstext,Vergleichstext,362
864,18,324,(der) Patrick,Patrick,jung,M,Interlaken Unterseen BE,BE24,KKHV,324_(der)_Patrick_Patrick_jung_M_Interlaken_Unterseen_BE24_KKHV,Grammatik,Satzbau,(der) Patrick,324
865,5,102,Schokolade,die Schoggela,alt,M,Reckingen VS,VS04,DRXU,102_Schokolade_die_Schoggela_alt_M_Reckingen_VS04_DRXU,Wortschatz,Essen und Trinken,Schokolade,102
866,23,362,Vergleichstext,Lesesprache,alt,M,Mammern TG,TG05,VFBX,362_Vergleichstext_Lesesprache_alt_M_Mammern_TG05_VFBX,Gesamtbild der Dialekte,Vergleichstext,Vergleichstext,362
867,6,106,Wange,Bagge,jung,W,Bauma + Saland ZH,ZH01,CLIB,106_Wange_Bagge_jung_W_Bauma___Saland_ZH01_CLIB,Wortschatz,Mensch,Wange,106
868,5,94,Käsekruste,Satz,jung,W,Muotathal SZ,SZ03,OASX,094_Käsekruste_Satz_jung_W_Muotathal_SZ03_OASX,Wortschatz,Essen und Trinken,Käsekruste,94
869,14,276,Mann Plural,Man(n)e,alt,W,Langnau BE,BE15,ORZF,276_Mann_Plural_Man(n)e_alt_W_Langnau_BE15_ORZF,Grammatik,Substantiv,Mann Plural,276
870,13,262,haben (Plural),hew he(i)t hein,jung,W,Bosco Gurin TI,TI01,FVIK,262_haben_(Plural)_hew_he(i)t_hein_jung_W_Bosco_Gurin_TI01_FVIK,Grammatik,Verb,haben (Plural),262
871,13,266,"tragen, getragen","trääge, gitreit",alt,W,Visp VS,VS10,QYGT,"266_tragen,_getragen_trääge,_gitreit_alt_W_Visp_VS10_QYGT",Grammatik,Verb,"tragen, getragen",266
872,13,264,sein (Plural),si(n) sit sint,alt,W,Visp VS,VS10,QYGT,264_sein_(Plural)_si(n)_sit_sint_alt_W_Visp_VS10_QYGT,Grammatik,Verb,sein (Plural),264
873,5,94,Käsekruste,Grosmueter Schwigermueter Stifmueter,alt,M,Ebnat-Kappel SG,SG02,CCOY,094_Käsekruste_Grosmueter_Schwigermueter_Stifmueter_alt_M_Ebnat-Kappel_SG02_CCOY,Wortschatz,Essen und Trinken,Käsekruste,94
874,17,306,"drei Männer, Frauen, Kinder",drei drei dröi,alt,W,Escholzmatt LU,LU01,LQUM,"306_drei_Männer,_Frauen,_Kinder_drei_drei_dröi_alt_W_Escholzmatt_LU01_LQUM",Grammatik,Genus,"drei Männer, Frauen, Kinder",306
875,10,236,Fenster,äi,alt,M,Zürich ZH,ZH07,JEAO,236_Fenster_äi_alt_M_Zürich_ZH07_JEAO,Lautung,Konsonanten,Fenster,236
876,10,234,Hund,nn,jung,W,Plaffeien FR,FR06,YDQV,234_Hund_nn_jung_W_Plaffeien_FR06_YDQV,Lautung,Konsonanten,Hund,234
877,23,362,Vergleichstext,Lesesprache,alt,W,Konolfingen BE,BE13,CMSY,362_Vergleichstext_Lesesprache_alt_W_Konolfingen_BE13_CMSY,Gesamtbild der Dialekte,Vergleichstext,Vergleichstext,362
878,14,284,Hündchen,Hindschi,jung,M,Simplon-Dorf VS,VS07,ESSD,284_Hündchen_Hindschi_jung_M_Simplon-Dorf_VS07_ESSD,Grammatik,Substantiv,Hündchen,284
879,23,362,Vergleichstext,Lesesprache,jung,M,Plaffeien FR,FR06,GNMQ,362_Vergleichstext_Lesesprache_jung_M_Plaffeien_FR06_GNMQ,Gesamtbild der Dialekte,Vergleichstext,Vergleichstext,362
880,9,154,Schlitten,e,jung,M,Ebnat-Kappel SG,SG02,LHAU,154_Schlitten_e_jung_M_Ebnat-Kappel_SG02_LHAU,Lautung,Vokale,Schlitten,154
881,7,138,Taschentuch,Nastuech,alt,W,Frick AG,AG04,QXIH,138_Taschentuch_Nastuech_alt_W_Frick_AG04_QXIH,Wortschatz,Gesellschaft,Taschentuch,138
882,23,362,Vergleichstext,Lesesprache,jung,W,Gränichen AG,AG05,GFPM,362_Vergleichstext_Lesesprache_jung_W_Gränichen_AG05_GFPM,Gesamtbild der Dialekte,Vergleichstext,Vergleichstext,362
883,4,68,Regenschirm,Tach±,alt,M,Muotathal SZ,SZ03,AOLG,068_Regenschirm_Tach-_alt_M_Muotathal_SZ03_AOLG,Wortschatz,Haus und Garten,Regenschirm,68
884,7,134,flüstern,chüschele±,alt,W,Aarberg BE,BE01,IMST,134_flüstern_chüschele-_alt_W_Aarberg_BE01_IMST,Wortschatz,Gesellschaft,flüstern,134
885,3,52,Eidechse,Lattüechji±,jung,W,Visp VS,VS10,CICD,052_Eidechse_Lattüechji-_jung_W_Visp_VS10_CICD,Wortschatz,Tier,Eidechse,52
886,9,168,Schnee,ee,alt,W,Spreitenbach AG,AG09,TNUQ,168_Schnee_ee_alt_W_Spreitenbach_AG09_TNUQ,Lautung,Vokale,Schnee,168
887,4,80,Kochschürze,Schäibe,jung,M,Stans + Oberdorf NW,NW01,RMZZ,080_Kochschürze_Schäibe_jung_M_Stans___Oberdorf_NW01_RMZZ,Wortschatz,Haus und Garten,Kochschürze,80
888,9,158,Küche,u,alt,W,Bülach ZH,ZH02,NUHA,158_Küche_u_alt_W_Bülach_ZH02_NUHA,Lautung,Vokale,Küche,158
889,9,206,Brille,Brille l-vokalisiert,jung,W,Unterschächen UR,UR03,FIBD,206_Brille_Brille_l-vokalisiert_jung_W_Unterschächen_UR03_FIBD,Lautung,Vokale,Brille,206
890,10,212,Kind,kch,alt,W,Oberriet SG,SG07,BTKD,212_Kind_kch_alt_W_Oberriet_SG07_BTKD,Lautung,Konsonanten,Kind,212
891,23,362,Vergleichstext,Lesesprache,alt,W,Turtmann VS,VS09,LSIS,362_Vergleichstext_Lesesprache_alt_W_Turtmann_VS09_LSIS,Gesamtbild der Dialekte,Vergleichstext,Vergleichstext,362
892,9,194,vier,ie,jung,W,Spreitenbach AG,AG09,KPHL,194_vier_ie_jung_W_Spreitenbach_AG09_KPHL,Lautung,Vokale,vier,194
893,3,58,Schmetterling,Flickflauder,jung,M,Appenzell AI,AI01,VRST,058_Schmetterling_Flickflauder_jung_M_Appenzell_AI01_VRST,Wortschatz,Tier,Schmetterling,58
894,7,124,Glasmurmeln,Marfle,alt,M,Brig + Ried VS,VS03,TYEY,124_Glasmurmeln_Marfle_alt_M_Brig___Ried_VS03_TYEY,Wortschatz,Gesellschaft,Glasmurmeln,124
895,4,60,Löwenzahn,Siuschtiideler,alt,W,Meiringen BE,BE17,SHOU,060_Löwenzahn_Siuschtiideler_alt_W_Meiringen_BE17_SHOU,Wortschatz,Haus und Garten,Löwenzahn,60
896,6,106,Wange,Wange±,jung,M,Meiringen BE,BE17,NJTA,106_Wange_Wange-_jung_M_Meiringen_BE17_NJTA,Wortschatz,Mensch,Wange,106
897,2,32,etwas,öppis öppes,alt,M,Huttwil BE,BE11,NNHI,032_etwas_öppis_öppes_alt_M_Huttwil_BE11_NNHI,Wortschatz,Häufige Wörter,etwas,32
898,4,76,Schublade,Schöübe,alt,W,Vals GR,GR09,MXCL,076_Schublade_Schöübe_alt_W_Vals_GR09_MXCL,Wortschatz,Haus und Garten,Schublade,76
899,7,122,Puppe,Mousa,jung,M,Jaun FR,FR04,QOST,122_Puppe_Mousa_jung_M_Jaun_FR04_QOST,Wortschatz,Gesellschaft,Puppe,122
900,5,96,Brotanschnitt,Chröpfli Chropf,jung,W,Basel BS,BS01,DSIC,096_Brotanschnitt_Chröpfli_Chropf_jung_W_Basel_BS01_DSIC,Wortschatz,Essen und Trinken,Brotanschnitt,96
901,20,342,Grussformeln (nachmittags),Schöne Nomittag,jung,M,Basel BS,BS01,XXCT,342_Grussformeln_(nachmittags)_Schöne_Nomittag_jung_M_Basel_BS01_XXCT,Sprache im Alltag,Grussformeln,Grussformeln (nachmittags),342
902,3,54,Biene,Bii(j)eli,jung,W,Glarus GL,GL02,KXNF,054_Biene_Bii(j)eli_jung_W_Glarus_GL02_KXNF,Wortschatz,Tier,Biene,54
903,4,68,Regenschirm,Tach±,jung,W,Muotathal SZ,SZ03,OASX,068_Regenschirm_Tach-_jung_W_Muotathal_SZ03_OASX,Wortschatz,Haus und Garten,Regenschirm,68
904,7,124,Glasmurmeln,Chluure,jung,M,Winterthur ZH,ZH06,GMWW,124_Glasmurmeln_Chluure_jung_M_Winterthur_ZH06_GMWW,Wortschatz,Gesellschaft,Glasmurmeln,124
905,23,362,Vergleichstext,Lesesprache,alt,W,Burgdorf BE,BE07,FTDY,362_Vergleichstext_Lesesprache_alt_W_Burgdorf_BE07_FTDY,Gesamtbild der Dialekte,Vergleichstext,Vergleichstext,362
906,20,340,Grussformeln (mittags),Tagwoll,alt,W,Zermatt VS,VS11,IJMG,340_Grussformeln_(mittags)_Tagwoll_alt_W_Zermatt_VS11_IJMG,Sprache im Alltag,Grussformeln,Grussformeln (mittags),340
907,2,42,herauf,uffe,jung,M,Basel BS,BS01,KEZZ,042_herauf_uffe_jung_M_Basel_BS01_KEZZ,Wortschatz,Häufige Wörter,herauf,42
908,13,268,gebracht,praacht,jung,M,Winterthur ZH,ZH06,GMWW,268_gebracht_praacht_jung_M_Winterthur_ZH06_GMWW,Grammatik,Verb,gebracht,268
909,10,210,"Tag, Tanne (Anlaut)",t,jung,M,Frauenfeld TG,TG04,GGSX,"210_Tag,_Tanne_(Anlaut)_t_jung_M_Frauenfeld_TG04_GGSX",Lautung,Konsonanten,"Tag, Tanne (Anlaut)",210
910,9,148,Wespe,è,jung,W,Weinfelden TG,TG06,TIVM,148_Wespe_è_jung_W_Weinfelden_TG06_TIVM,Lautung,Vokale,Wespe,148
911,3,58,Schmetterling,Zwifalter(e),jung,M,Muotathal SZ,SZ03,FJJI,058_Schmetterling_Zwifalter(e)_jung_M_Muotathal_SZ03_FJJI,Wortschatz,Tier,Schmetterling,58
912,23,362,Vergleichstext,Lesesprache,jung,W,Aesch BL,BL01,FEMF,362_Vergleichstext_Lesesprache_jung_W_Aesch_BL01_FEMF,Gesamtbild der Dialekte,Vergleichstext,Vergleichstext,362
913,4,62,begiessen,tränke,jung,W,Amriswil TG,TG01,XIUW,062_begiessen_tränke_jung_W_Amriswil_TG01_XIUW,Wortschatz,Haus und Garten,begiessen,62
914,2,30,nichts,niit niid,alt,W,Meiringen BE,BE17,XVXT,030_nichts_niit_niid_alt_W_Meiringen_BE17_XVXT,Wortschatz,Häufige Wörter,nichts,30
915,9,158,Küche,ò,alt,M,Herisau AR,AR01,YPDC,158_Küche_ò_alt_M_Herisau_AR01_YPDC,Lautung,Vokale,Küche,158
916,9,160,Tanne (Schwa),ä,alt,M,Altdorf UR,UR01,KEDM,160_Tanne_(Schwa)_ä_alt_M_Altdorf_UR01_KEDM,Lautung,Vokale,Tanne (Schwa),160
917,9,196,Bruder,üe,alt,W,Wil SG,SG12,YMTU,196_Bruder_üe_alt_W_Wil_SG12_YMTU,Lautung,Vokale,Bruder,196
918,23,362,Vergleichstext,Lesesprache,alt,W,Aarberg BE,BE01,IMST,362_Vergleichstext_Lesesprache_alt_W_Aarberg_BE01_IMST,Gesamtbild der Dialekte,Vergleichstext,Vergleichstext,362
919,7,124,Glasmurmeln,Botschtschi,jung,M,Bosco Gurin TI,TI01,UPAW,124_Glasmurmeln_Botschtschi_jung_M_Bosco_Gurin_TI01_UPAW,Wortschatz,Gesellschaft,Glasmurmeln,124
920,9,150,Speck,ä,alt,W,Solothurn SO,SO04,XNVQ,150_Speck_ä_alt_W_Solothurn_SO04_XNVQ,Lautung,Vokale,Speck,150
921,14,274,Tanne Plural,Tannu Tanne,jung,M,Turtmann VS,VS09,FFRL,274_Tanne_Plural_Tannu_Tanne_jung_M_Turtmann_VS09_FFRL,Grammatik,Substantiv,Tanne Plural,274
922,20,338,Grussformeln (morgens),(Guet) Tagwoll,jung,M,Blatten VS,VS01,STGG,338_Grussformeln_(morgens)_(Guet)_Tagwoll_jung_M_Blatten_VS01_STGG,Sprache im Alltag,Grussformeln,Grussformeln (morgens),338
